transaction_id,amount,payment_method,device,os,transaction_hour,customer_age_days,is_fraud
b88173e9-c18e-4b76-86fd-54bc38634c13,30.38,Debit Card,Desktop,Windows,9,3563,0
234a5ff0-c0fe-4d0a-934f-f259bcf29d65,43.44,Credit Card,Mobile,Android,11,2932,0
2d3445da-d846-4845-82cf-5d48edce5818,4.48,Credit Card,Desktop,macOS,15,2118,0
ea5c2016-68e6-4818-ab21-573505d4e7af,40.62,Credit Card,Mobile,iOS,13,3496,0
c4bda1f2-bbbd-42f2-8209-f9dc5e1f6271,17.88,Crypto,Desktop,Windows,5,1417,0
0b48d812-0df2-4b2f-a201-796793ae6e5d,35.64,PayPal,Desktop,macOS,3,27,0
ebd4efc4-d038-45f9-9310-57bc92d49151,2.8,PayPal,Desktop,Windows,2,1802,1
7cd71d9c-0e88-4b4c-9b58-a866c6b7e04c,12.37,Credit Card,Tablet,Android,2,3066,0
777635a7-1258-4de3-9e47-c056c23f0001,27.48,Debit Card,Mobile,iOS,6,2274,0
afc9c8c5-673c-4eab-aeb6-edaa7292a859,40.76,Credit Card,Mobile,iOS,16,534,0
4758918c-a85b-427a-89ef-47074be6c1ef,14.75,Debit Card,Mobile,Android,7,1980,0
30454e02-cc84-46b8-b0c1-77e95c36fcbb,24.87,PayPal,Mobile,iOS,18,2060,0
aae19557-43fe-439a-bb3e-b6fa6a2c0d9f,115.9,Credit Card,Mobile,Android,7,228,0
5922125d-9a3d-4405-b57e-2b0f6fc0b632,17.18,Debit Card,Mobile,Android,14,3220,0
dd804aa1-c2c9-41b0-8273-fc973aeeacb6,36.75,Debit Card,Mobile,iOS,4,1685,0
f10af3b5-8f66-4e2f-9e7f-76b3bd0b5e8f,3.19,Debit Card,Mobile,iOS,15,1306,0
944d3fe1-0eef-47a8-80fc-9dce0e958420,56.83,Debit Card,Desktop,Windows,10,2011,0
cf1918c6-eea4-4064-a4ea-9b4cef0c1728,11.16,Debit Card,Mobile,iOS,17,1081,0
19b6ac57-9c10-49a6-917a-0f3144fbfd12,51.92,PayPal,Mobile,Android,3,1109,0
6047f6c9-bad7-4b7b-bc61-cb24cac64fff,42.79,Credit Card,Mobile,Android,17,1858,0
e1730017-6140-43f3-8eca-e906249941ee,34.94,Crypto,Tablet,Android,23,879,0
1e84e3f4-3a74-4ff3-b416-a1fdf7457c31,208.77,Credit Card,Desktop,Windows,20,1003,0
d9aebc0a-7073-4b22-8670-1c3f62dfb0b4,100.33,Crypto,Mobile,iOS,14,2822,0
430131fc-bb79-412a-82ce-018e9906eed1,72.3,Debit Card,Desktop,Windows,1,3250,0
50e305f2-a641-4521-bf7e-8ee67ab390b8,76.79,Debit Card,Mobile,Android,15,2655,0
adce8835-ce38-4ca4-ad45-ab2c3ee12de6,66.71,Credit Card,Tablet,iOS,21,1437,0
8c1e5894-ce01-480f-94bd-aad4bf809f6a,43.58,PayPal,Mobile,iOS,13,2152,0
51ea5f4f-7c0e-4ad0-aa72-477492fd3c57,145.0,Debit Card,Mobile,Android,16,88,0
8a7aa3c8-8eb0-41b8-bc9b-28761dc35109,62.43,Debit Card,Mobile,Android,6,720,0
ee2e2f26-7fc4-4785-9349-44f0f5cf2b98,16.11,PayPal,Mobile,iOS,17,3159,0
2806443d-cd81-46c9-9666-4874e544d0c1,20.96,Credit Card,Mobile,iOS,22,2389,0
91db3f72-f6c2-42f4-b723-3a63e7690a46,40.12,Debit Card,Mobile,iOS,14,2957,0
c08f781c-908f-45ee-bf94-1b3fd61cf9c0,64.92,Debit Card,Desktop,macOS,15,2359,0
383a3b20-9c6c-4d48-a47b-f47a76917308,52.73,Debit Card,Mobile,Android,22,286,0
b8f66a60-00da-4d8d-a0cd-363a4d9dfdf8,5.24,Credit Card,Mobile,Android,23,142,0
8d7c28d1-ac14-4623-a82f-8b3b82b4c342,33.42,Credit Card,Mobile,iOS,8,286,0
be783a94-cb06-4501-a145-7b7f2248cce0,95.77,Credit Card,Mobile,Android,19,1107,1
c4b7922a-4e04-44bb-8c66-519561648e67,115.01,Debit Card,Mobile,iOS,22,1310,0
e76d1736-99cd-47da-9d8f-c1e2163a8396,171.19,PayPal,Mobile,Android,0,2419,0
1a5bb220-1fe1-44b3-877b-e62372246946,81.53,Debit Card,Desktop,macOS,0,3105,0
8bf16f75-2434-41db-a984-2c21c5fbac0e,3.12,Debit Card,Mobile,iOS,5,2441,0
da6f1ede-3f8a-4986-a833-205fbdb21725,33.98,Debit Card,Mobile,Android,22,1406,0
1e10ba3d-6f8a-4bc9-ae46-f4b5be48ed3b,213.46,Credit Card,Mobile,iOS,11,2346,0
5f6e18f0-fc4b-4e34-aad8-4254486b3212,18.39,Credit Card,Desktop,Windows,21,2701,0
f94e564b-abf6-4a35-b5c4-0d2e48c2ce68,81.08,Debit Card,Desktop,macOS,8,2233,0
bb48a4ac-65e0-43ba-a953-72c97805d04e,96.34,Credit Card,Mobile,Android,9,3228,0
ae2d8340-608a-4d51-87bb-a2fd2acb794f,326.82,Debit Card,Desktop,macOS,17,3140,0
f7def9a4-cafd-4211-8ce9-11077fa4e73c,113.43,PayPal,Mobile,Android,15,2511,0
59efe18d-2504-4c9c-aa8a-0aba8f8c6ca3,149.36,Credit Card,Desktop,Linux,10,3038,0
4ce81f83-f128-4646-a354-27bf9cec1bae,62.98,Credit Card,Mobile,Android,1,1932,0
fe1f8812-0a7f-40c7-90cd-c91ddd274c7b,45.25,Debit Card,Desktop,macOS,9,2996,0
f4d607cd-c13f-4454-81b4-8ec54a22d41a,12.05,Credit Card,Mobile,iOS,14,1842,0
f637c734-35f2-4410-8eba-50c5768a1ded,117.18,Credit Card,Mobile,Android,6,811,0
0cb2238a-c07d-46af-8872-101484356c7a,3.75,Credit Card,Desktop,Windows,11,1345,0
54975265-4732-4471-ae75-d8ae6581cde0,76.34,Credit Card,Mobile,Android,19,1802,1
cb5863a0-b625-4a98-9339-d64dcd8c146d,15.43,Credit Card,Desktop,Windows,11,1586,0
bbc89c44-b915-406a-aa86-c68ac9de292a,3.52,Credit Card,Mobile,iOS,3,181,0
0e471852-5e83-4729-9c4c-58de9773f464,23.71,PayPal,Mobile,iOS,3,3421,0
6e1760d4-62ef-4ce5-9e90-c335cbc6419f,33.87,Credit Card,Mobile,Android,17,3075,0
787050e5-ad07-461a-98d2-7819c7c748bb,7.7,Bank Transfer,Mobile,iOS,9,2476,0
add2fcd0-b34d-4b6e-91b9-38de1a2b8537,9.09,Credit Card,Mobile,Android,4,1564,1
57d0c84c-0eff-4e4e-afaf-da563c1c1fd5,11.71,Credit Card,Mobile,Android,8,3142,0
9c5a5936-a9d0-4ed9-a037-98f516db023e,14.73,Debit Card,Desktop,Windows,10,2402,0
3db85cce-afde-4cf3-86d1-1ab422ac1667,3.8,Credit Card,Mobile,iOS,17,2549,0
355ba3e8-07d8-45f0-9681-31cf1ac3f8e0,7.75,Credit Card,Mobile,Android,16,2650,0
47b7482f-b5e3-46ca-a67c-3d88167da303,12.9,Debit Card,Desktop,Windows,11,108,0
1b25c9d6-d3a9-4803-ac28-6b8fb9f1e8bf,8.43,Credit Card,Mobile,iOS,8,304,0
42e52133-fe81-401c-bfa0-c36cbe2df0ef,15.33,Crypto,Desktop,Windows,12,2200,0
0d1060f2-de8b-45b8-824e-636cda12c4a9,352.67,Credit Card,Mobile,Android,9,230,0
2d6c5e79-e6b0-4490-ada6-9cb48d12e237,157.48,Credit Card,Mobile,Android,14,948,0
70e710b6-b8bb-4f64-aa0d-0ab7137af4b3,180.07,PayPal,Mobile,iOS,4,3099,0
5bc1ab5c-3bc6-4442-91ca-608a2c0fea70,525.6,Credit Card,Mobile,Android,16,719,0
a33a044f-b455-47b5-b594-25d21294e0a8,63.24,Credit Card,Mobile,iOS,2,3322,0
f5f091a0-13ea-4435-81f1-6c06df019f8d,15.66,PayPal,Mobile,Android,12,1053,0
1c0c036e-e852-435a-80f5-9c0ee811e1c8,12.35,Credit Card,Mobile,Android,1,1418,0
d1e97d49-3097-4857-a5df-f4b06d406e2b,39.52,PayPal,Desktop,Windows,22,154,0
23fb21d0-59dc-42bc-95bb-d2c0000613a7,93.1,Credit Card,Desktop,macOS,22,3504,0
21002934-4fc2-492e-ac75-93da08319b15,29.94,PayPal,Mobile,Android,10,473,0
10ee2940-ff88-402b-b2b0-194e068c7353,31.94,Credit Card,Desktop,macOS,11,940,0
3759d835-3a02-455d-bba2-3aa2af98b85b,40.6,Debit Card,Mobile,Android,20,3038,0
8f746f26-4691-4a7e-9b43-eef505fffece,16.1,PayPal,Mobile,Android,18,337,0
c9bce1ad-3ddc-4b8b-96be-7a94fb2626b5,10.69,PayPal,Desktop,macOS,2,3269,0
f55f9dd6-791f-4ac2-9105-a061f104f886,313.23,Bank Transfer,Mobile,Android,17,2282,0
5454d0e4-8c9b-48fc-adf8-4242ae5eedfe,47.1,PayPal,Desktop,macOS,9,2882,0
66098ce0-d931-48bb-855e-de16128cf48d,15.76,Credit Card,Desktop,Windows,10,3475,0
fe6f6902-ee1f-4199-8b83-cf293c60f323,4.82,Credit Card,Mobile,iOS,20,1070,0
cbe30e9a-12c6-4ae7-98b2-0ec24abb1f02,11.09,Credit Card,Desktop,macOS,4,2317,0
7e8240b9-c3d9-4735-b760-d77ca2e11318,54.71,Debit Card,Desktop,Windows,15,1410,0
f1adaafc-4df5-4761-9e58-84c3c5fa66ca,63.24,Credit Card,Mobile,Android,18,911,0
3f00eeac-68e9-4968-af21-3c2d6b6ea130,41.03,PayPal,Desktop,Windows,5,2100,0
4591c35f-e63e-4b1b-93e6-c14b706b6853,49.46,Debit Card,Mobile,iOS,14,2635,0
45102bec-4825-4480-bf15-0e671bd1f63a,1.89,Credit Card,Mobile,iOS,14,1206,0
fe9f0c7d-4dc9-478e-9c7e-65984e581799,39.25,Crypto,Mobile,Android,22,3374,0
45bf13e1-cbb0-41e6-b4bf-d83ac785ae1e,132.76,Debit Card,Mobile,Android,10,2023,0
df7652da-1166-4864-b138-b14be29c815a,71.74,Credit Card,Mobile,Android,23,1870,0
44d03579-ae61-4054-8ea5-46304207d1ec,59.39,Debit Card,Mobile,iOS,0,3165,0
16c79f6d-eae9-4130-ae40-bfe62256174f,61.37,Credit Card,Mobile,Android,7,1271,0
0457f747-a179-4ad8-b7e9-d68067745757,2.16,Bank Transfer,Desktop,Windows,13,574,0
58ede9fd-0e7a-4edd-982f-fc314c731535,48.92,Debit Card,Mobile,Android,20,3160,0
e419ee3a-9cea-4fb2-afcb-9d188f65821b,65.18,Debit Card,Mobile,iOS,12,1611,0
98fa0b51-cd6a-4a37-af5d-643097d1e441,40.89,Credit Card,Mobile,Android,7,2603,0
97275b98-66b8-456c-a6ce-2acc2d726159,7.22,Credit Card,Mobile,iOS,19,2595,0
83455504-fcc8-40bc-a7fc-e5a5cbcae712,10.47,Credit Card,Desktop,Windows,13,749,0
685596d4-a5d4-49a6-8596-bef608c38492,208.49,Credit Card,Mobile,Android,5,742,0
b9e1745a-7d2f-4c5f-8509-2fc4c90ff0d0,54.51,Credit Card,Mobile,Android,1,2642,0
2d896794-ed6e-4e64-871b-ba069e1c1700,47.53,Credit Card,Mobile,iOS,2,2996,0
6e72383b-692c-4a6b-94bd-04aedb621cf9,30.93,Credit Card,Mobile,iOS,13,2356,0
7018ec35-6aae-4ec5-af94-807338b4436a,19.66,PayPal,Desktop,Windows,13,585,0
cfa558c0-11ae-42f3-9e4b-ee77ed9d505e,85.73,Credit Card,Mobile,Android,21,1893,0
cf02f4e5-8fb6-4252-960a-a8fe758e97cf,10.92,Credit Card,Mobile,iOS,1,1106,0
09f771ff-7dd3-41ce-a151-7fb615cae682,101.62,Credit Card,Mobile,Android,13,89,0
f97792cd-344e-4223-a592-0c0fed93b366,7.18,PayPal,Mobile,Android,0,55,0
56cfb6dd-6867-46bf-b9c9-96cb8dd2922b,62.57,Credit Card,Mobile,iOS,3,448,0
70b22cfc-f48a-4cbf-badc-3d848a34caab,7.68,Credit Card,Desktop,Windows,10,102,0
b486f366-298f-4232-9189-830d7ab05581,1102.78,Debit Card,Desktop,Windows,9,3414,0
611ca637-1fa2-41df-9bf5-5062cd80e94b,40.08,Debit Card,Mobile,Android,16,119,0
762162e7-a98b-4c6d-872d-191778afaea6,58.65,Credit Card,Mobile,Android,16,2255,0
75722a76-c3e2-4d76-b9e0-b43f80da2ae8,164.42,Credit Card,Mobile,iOS,21,2228,0
67ef3e1f-06e7-469a-98f9-eda79b6d5eb1,26.61,PayPal,Mobile,Android,18,359,0
5b116312-b1c7-4a08-8487-af6ff04ce3db,17.06,PayPal,Mobile,iOS,6,623,0
31156eef-4e90-4ffa-a83b-5885a13df451,70.11,Credit Card,Mobile,Android,18,599,0
e82b4067-ab89-4f5f-985f-0eb2cfe50404,77.33,Credit Card,Desktop,Windows,15,1768,0
458c4305-02fc-48ac-8cb8-e7c4764a7bec,12.39,Credit Card,Desktop,macOS,19,3404,0
87d4ada4-1595-4c0e-8e37-ad2bbcf36ff2,99.67,Credit Card,Mobile,Android,11,3364,0
3c7b8d27-a99b-4dcf-a9f7-91ed19d0a3c8,28.41,Debit Card,Desktop,Windows,6,1496,0
644f3f85-ccc5-4081-8e42-7661f8755035,29.78,Credit Card,Mobile,iOS,9,1499,0
03878d2b-9273-4781-9750-577d28762088,211.82,Credit Card,Desktop,Windows,17,1005,0
6a86e233-da50-4089-b593-acfaf81e41e2,34.59,Bank Transfer,Mobile,Android,20,3600,0
16fbb5c7-79b5-49a7-87b8-7b1d885d08b3,61.2,PayPal,Mobile,Android,23,2018,0
cfc772ab-a910-4b7e-91cf-cb4385992761,235.42,Credit Card,Mobile,Android,16,572,1
311071aa-4c8c-4392-8df7-2d01a0032414,67.59,Credit Card,Mobile,Android,20,978,0
76facdb5-b0d4-4119-8fbd-e6db8d96259c,284.56,Debit Card,Mobile,iOS,22,2616,0
50c24122-9b5f-4ab2-a29a-ef4f82dc95bd,13.24,PayPal,Desktop,Windows,3,2613,0
0656d06b-0378-438c-b97b-efcc318bc70a,116.96,Debit Card,Desktop,Windows,9,1978,0
ce4a9a7c-879b-4a5c-ad45-a1fb6bcb973c,34.37,Credit Card,Mobile,iOS,18,2923,0
e6b53cab-2c74-4ada-8a85-e94aa8b42c58,71.26,Credit Card,Desktop,macOS,5,1767,0
b1424201-256d-4b3d-a89c-6a9b86d6d29d,15.21,Credit Card,Mobile,Android,18,833,0
2b291752-6598-4434-8978-8ca4d207cd48,39.81,Credit Card,Mobile,Android,6,2810,0
86a7e4c4-70e3-4b7a-9483-e71945cbc9fe,7.85,Credit Card,Mobile,iOS,7,2944,0
06b5daca-950a-4920-b3e9-9aeb1e5d7f5f,44.73,Credit Card,Mobile,iOS,10,2210,0
c80f4530-040d-4ca1-921d-a7944fb075b3,12.3,Debit Card,Mobile,Android,11,1097,0
8ebac50e-1a00-4e76-ad0b-e4d792c5d70e,284.37,PayPal,Mobile,iOS,23,2166,0
50ef511a-8083-4904-a154-b1e96723f8d8,61.32,Credit Card,Mobile,Android,15,1174,0
e0891f8a-7db6-4fd6-8460-400012909b24,21.18,Credit Card,Mobile,Android,20,1492,0
82fca588-ff0e-451e-af00-0eece2f8860f,39.77,Credit Card,Desktop,macOS,19,3601,0
dbe0705b-ca7a-40ce-a0be-1fe2f7460290,3.88,Credit Card,Mobile,Android,15,7,0
ec811a5a-face-4d34-8e6f-753a6a98ed86,88.81,Credit Card,Desktop,Windows,2,264,0
feb7a544-62ec-40b7-9bc5-37407e22ae53,11.93,Crypto,Mobile,Android,16,357,1
0bdee4f8-b0b3-4fd6-ab40-520822f4ffba,93.07,Debit Card,Desktop,macOS,7,1023,0
9349615a-b908-4ab3-9d7e-67222f2fc22c,34.75,Debit Card,Mobile,iOS,14,2250,0
efe65621-ab7d-4be6-819f-c8600c3cd998,87.65,PayPal,Mobile,iOS,19,889,0
18047ea5-e371-44c8-831f-ef579d271580,22.73,Credit Card,Mobile,iOS,17,2719,0
c6c029be-4137-47ad-a5cb-3aac5dbc19c7,68.53,Crypto,Mobile,iOS,12,530,0
2613b366-e89c-4b68-9703-2927b3e618dd,94.66,PayPal,Mobile,iOS,19,2465,0
02af554f-79c3-4503-8e55-677dd27e7f47,26.27,Debit Card,Mobile,Android,1,2841,0
34ffdf75-4922-47f8-95ff-831751fd0beb,116.65,Debit Card,Desktop,Windows,16,539,0
eae24589-6981-4ae7-8bf6-8aa9d7dadb1c,17.1,Credit Card,Mobile,iOS,19,3225,0
f031a8a5-43ef-49f2-9bda-ab79c520542b,1090.88,PayPal,Desktop,Windows,9,3136,0
1583eab9-6982-43fa-84ca-53555eb056c3,19.41,Credit Card,Mobile,Android,19,1764,0
ae79df9e-3c3b-4929-a7b9-74d4f5437848,31.49,Debit Card,Mobile,Android,5,1427,0
0c76a620-da2f-4f72-88a2-abfa7151e250,32.44,Credit Card,Mobile,iOS,5,895,0
613b30fe-8e31-4473-9bda-f1f6dde229ae,30.95,Credit Card,Mobile,iOS,13,1714,0
25ceba64-a5c5-41ea-a76d-765cc24cf6ca,89.96,Credit Card,Mobile,Android,5,1084,0
e8e76997-e02a-46ea-857e-90b79b969268,28.03,Debit Card,Mobile,iOS,18,835,0
37484ca3-e286-4db0-a461-c8acdd0d043d,160.89,Debit Card,Mobile,Android,9,2598,0
46207726-9315-4125-9aea-e5c1b6bf872d,18.36,Crypto,Mobile,iOS,10,2782,0
fde1c930-7b94-4749-8342-93eb0dcd3095,75.87,Bank Transfer,Desktop,Windows,9,1803,0
2a03177c-3a1a-4d73-b3ca-ea7b87d2613f,29.36,Debit Card,Mobile,Android,20,1308,0
101930e2-07d5-405c-be15-1a525f89130f,9.86,Debit Card,Desktop,Windows,14,417,0
d487d943-4505-4e71-89c4-005925191323,169.53,PayPal,Mobile,Android,4,82,0
17838cce-0bd7-437f-bd18-1266f52b5a01,53.63,Credit Card,Mobile,iOS,8,2829,0
2489647d-4c13-4298-96ce-c9599067850f,5.74,Credit Card,Mobile,iOS,5,1738,0
1cd855ab-2898-46a6-a5e3-51e60071edf1,23.78,Debit Card,Mobile,Android,10,3169,0
5366c80c-e1a9-440f-8fd4-1a97a1085d8e,5.1,Debit Card,Desktop,Windows,19,958,0
8506f0c9-0a5d-4240-bfcf-79df990a36e2,74.61,Credit Card,Mobile,iOS,17,2377,0
4d7f8be0-cc58-430a-89d5-356e62016dee,99.97,Credit Card,Mobile,Android,19,3479,0
73469246-c8e1-4ec6-ba24-bdd4dc9cd7b4,61.29,Credit Card,Mobile,Android,15,296,0
5015a61a-6636-4d25-99e3-e52c3f0e1d40,114.75,Debit Card,Desktop,macOS,0,453,0
f9c3ec65-e3a0-48c7-9344-be827a6b7bd3,216.45,Debit Card,Mobile,Android,22,1941,0
6caa36df-9ff1-4b73-980a-6da3c1f00195,11.61,PayPal,Desktop,Windows,17,3369,0
90ebe201-e371-4131-a59e-18175e4cbb5b,21.06,Credit Card,Mobile,Android,3,1715,0
f28dbef7-a34a-4237-8832-f19eebfe20c1,12.43,Credit Card,Mobile,Android,19,2672,0
85075b06-cfd9-4480-9442-2346a4bb686d,4.69,Debit Card,Mobile,iOS,22,1469,0
950a86ca-2727-4c1d-8235-6dd9aa49476c,40.35,Debit Card,Mobile,Android,8,2820,0
dc40a50f-dc6b-41f0-8b3c-f6e4c4b5815f,58.49,Crypto,Mobile,iOS,6,3620,1
e0c34394-d5c7-42d5-8106-8a22dea876d5,175.95,Credit Card,Mobile,iOS,3,235,0
132e9073-aa7b-43fc-8201-ae0b67bf6f61,55.12,Credit Card,Mobile,Android,23,761,0
931614c6-f2f9-4f2f-84a6-c7fa52f5c6ed,38.35,Bank Transfer,Tablet,iOS,2,669,0
2eabb861-ff5a-46da-8d3b-68d94183f2bd,77.66,Debit Card,Mobile,Android,12,2098,0
98a3c284-643c-4cf7-8217-bfc127ad8937,23.47,Credit Card,Tablet,Android,5,3302,0
34c9571b-01c3-42fd-8e65-14774b00b956,14.35,Credit Card,Mobile,Android,8,3502,0
a9cada01-ce0d-4db6-9e68-1fffcfa0f59e,318.24,Credit Card,Mobile,Android,23,3162,0
2de73460-350c-41a5-b543-e4d3ae3a3c0e,3.65,PayPal,Mobile,iOS,22,2490,0
f00ed2a1-c989-45de-aaff-56030310f72a,22.21,Credit Card,Mobile,iOS,3,2455,0
6c26be33-692e-46c8-ab18-afe644d06ffd,4.19,Credit Card,Mobile,Android,20,2632,0
bc4784b2-9db9-44e9-9459-923d67cb4d58,12.74,Debit Card,Mobile,Android,4,1018,0
a96bbb8d-e5f8-4e43-b48e-37af2e00466e,132.65,Debit Card,Mobile,iOS,10,808,0
e884956e-aa80-49cc-b539-01b6fbbce1b2,9.76,Debit Card,Mobile,iOS,12,842,0
f2ffa15f-f182-4ddf-9329-ad3a8e76dc43,101.66,Credit Card,Mobile,iOS,2,1636,0
f52d7459-d874-4c13-a4c8-c3fdce44b42d,9.24,Debit Card,Mobile,Android,3,2967,0
c85ecb71-c5d0-4052-936e-b5cfd21f165e,6.81,Credit Card,Mobile,Android,18,2589,0
62fda5e9-f8bd-4276-8ab4-3a1f8bf0c46d,37.21,Credit Card,Mobile,Android,1,2760,0
a0098290-2a1d-46b1-ae25-5bcc732728ee,40.09,Credit Card,Mobile,iOS,15,270,0
46b83c8e-dc20-4092-831b-3369ccfd604b,15.83,Credit Card,Mobile,iOS,5,2076,0
aca48d59-cce7-433a-b29c-2fe43cfc6e72,8.16,Debit Card,Mobile,Android,5,85,0
d0a9a8bb-f407-4544-b205-6eee94c72771,9.03,PayPal,Mobile,iOS,15,1097,0
9856d102-420a-4555-bdd7-247ad6121c6d,44.99,PayPal,Mobile,iOS,3,2697,0
fe64263c-1f86-4495-b9ac-36468b601512,21.86,Debit Card,Mobile,Android,19,2268,0
1c6b76a8-88cf-430c-97e3-9185f40bdfc9,163.49,Credit Card,Desktop,macOS,21,3124,0
d404c271-a712-4055-b9cc-13b60c5efa17,24.72,Debit Card,Desktop,Windows,3,2897,0
f586abf2-8277-471e-aa9f-bd068f876740,187.88,Credit Card,Mobile,iOS,12,1978,0
e46dc093-50cb-4331-8793-12952af7a090,1.76,Crypto,Mobile,iOS,14,3134,1
65a9dd7a-1c58-4a15-8f84-ec018966fee4,29.44,Credit Card,Mobile,iOS,13,127,0
e89604ed-eea3-466b-bd02-b7ebaf45ffc5,127.1,Debit Card,Mobile,iOS,0,3151,0
0e2aeb09-a337-4578-b392-f64adb12f426,75.27,Credit Card,Mobile,iOS,2,3280,0
597b5973-21e0-4386-9f44-e7ee98b129fd,31.43,Credit Card,Mobile,iOS,21,3011,0
5d88399e-272a-44a5-8a4a-77c611dd3549,174.91,Credit Card,Mobile,iOS,22,800,0
84df829f-128c-459b-b92d-12e3ef5ae1d6,27.84,Credit Card,Mobile,Android,3,180,0
7f3d9d56-3866-4334-909c-8f042bbfc521,50.65,Debit Card,Desktop,macOS,4,3519,0
8b09b884-1302-443d-b7f8-07f5f5ae8522,22.66,Debit Card,Mobile,Android,3,2101,0
44b840a7-64c5-41cc-8487-735ff50611e0,23.37,Debit Card,Mobile,iOS,4,2416,0
21847b1c-07e1-49c5-80a1-a41861495005,42.89,PayPal,Mobile,iOS,15,2839,0
d219f5d9-af13-4ab6-808d-81dbfd86e157,45.96,Credit Card,Mobile,Android,14,1978,0
a60fea85-23de-4ed2-8392-29ddb2e86b13,16.24,Credit Card,Mobile,iOS,3,1927,0
9a4517ec-c4b9-4461-aeb8-aed9dbb7523f,3.67,Credit Card,Mobile,iOS,22,685,0
7de038ea-5eb2-45a6-a2cb-8ecff446f5c6,47.41,Credit Card,Mobile,Android,23,1922,0
a0fb2b80-80af-47c8-be9e-f56b94f47a60,152.05,Credit Card,Desktop,macOS,23,2260,0
77f5d2e7-51ca-483c-93af-999c8a343cb4,7.64,Debit Card,Mobile,Android,3,1987,0
da69d4e9-552a-4aac-ba0f-ca1f88f87446,83.42,Debit Card,Mobile,iOS,4,2365,0
73b5cc36-98fb-4d3a-8ca3-feddc17ee202,41.83,Credit Card,Mobile,Android,14,2955,0
4775e110-ab38-40c9-ac49-f289ebdea8c9,9.07,Debit Card,Mobile,iOS,13,2123,0
f8e5f495-fb7a-4489-871b-ffe2d6f27d6d,12.91,Credit Card,Desktop,Windows,14,3131,0
297dfa74-1133-4be8-9d93-1e52ed83443c,174.54,PayPal,Mobile,Android,3,1586,0
a080d5d9-698d-4aae-98d4-ed8b73c0ee00,67.51,Credit Card,Mobile,Android,0,1665,0
abb6eece-18f5-40b0-9f64-08c84e72d859,47.54,Credit Card,Mobile,Android,19,2989,0
58a6c2f9-864e-425e-8f1b-576a6b62a307,56.09,PayPal,Mobile,iOS,16,252,0
059a6801-a700-4b6f-8706-d6091c48cf4f,122.23,Credit Card,Mobile,iOS,23,1007,0
24873e70-c072-42b7-bc09-57a310b03f56,27.34,Credit Card,Mobile,iOS,2,400,0
91d5f257-ed4b-4ff1-87a3-d76c422c14b2,16.78,Credit Card,Mobile,Android,19,851,0
38b4fa9f-e2c8-4d90-9068-3feee92efb98,47.19,PayPal,Mobile,Android,23,2832,0
24a72bb0-78ea-4f2c-b62c-2c738bbca52c,11.07,Debit Card,Mobile,Android,1,1201,0
364c274e-4566-4cd9-8b8f-0fa5b3611ef9,50.89,Credit Card,Mobile,Android,15,555,0
d3c767a2-cf96-4310-aa15-34e3231d016c,6.62,Bank Transfer,Mobile,Android,23,940,0
72efdff8-11c9-48e3-8884-d95452350acb,39.73,Credit Card,Mobile,Android,23,317,0
74d567ab-796a-4204-8120-c7b950432a11,7.05,Credit Card,Mobile,Android,6,847,0
086fe2b4-3844-4ad8-9277-a47926ea9851,18.08,Credit Card,Mobile,iOS,21,2072,0
a6d832b3-39a9-43a9-ac07-041476955114,11.22,Credit Card,Mobile,iOS,19,1652,0
b77cda07-1c76-417d-9fff-b8fd44a5ad62,42.86,Credit Card,Desktop,macOS,10,788,0
498bb2ce-659d-49ff-a363-79d65374d42d,6.0,PayPal,Mobile,Android,3,226,0
6b7876be-10ae-47f7-b4af-23f716ebbc1a,64.9,Debit Card,Tablet,Android,11,481,0
f88dbd15-41ef-4ece-b8d9-f56da6e01240,10.38,Debit Card,Mobile,Android,14,1929,0
3ba3775d-0e62-4b6b-934f-c0c0a0381ca7,6.25,Debit Card,Desktop,Windows,3,2619,0
080243f0-ff18-4a65-aeca-08691955448e,6.91,Debit Card,Mobile,Android,1,2978,0
0275f5b3-3a5e-4fe3-844c-8293c1d2c4b1,3.04,Debit Card,Mobile,iOS,3,1320,0
473b5ac8-e314-4d87-9359-b066f91a4f3d,83.14,Credit Card,Tablet,Android,10,305,0
1402f2d6-ab4a-4b6c-bec7-12d466fd27bb,3.84,Bank Transfer,Mobile,iOS,18,93,1
7d453138-fe35-4f3b-85e3-89c73301b3e7,62.58,Credit Card,Mobile,Android,4,3049,1
970bb96a-a957-46a8-8f5c-9cc572c5b967,15.8,PayPal,Desktop,Windows,14,231,0
fd0711ca-584c-4c2b-b758-d5f0853b4777,71.74,Credit Card,Mobile,Android,16,131,0
06ffdc0d-dbba-4f03-8272-299483aee5fe,418.15,Debit Card,Desktop,macOS,7,301,0
054f830a-2236-4244-b3c2-7bbf80e5ca94,10.89,Credit Card,Mobile,iOS,15,3221,0
9ee79720-6ea7-4054-aace-6d7ab4517899,6.23,Debit Card,Mobile,iOS,19,2808,0
35444fc0-59d4-4b8f-a367-30b92abdd962,19.21,Debit Card,Mobile,iOS,23,2367,0
1e6a3007-d36e-4d29-a801-17931c3974c9,94.05,Credit Card,Mobile,iOS,21,83,0
d10369a3-3fad-47a8-9369-306888640465,21.55,Credit Card,Mobile,iOS,21,2705,0
00c4a311-4d80-4ada-9d19-7f35d6be403d,146.76,PayPal,Tablet,Android,20,214,0
